client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
25286,48,technician,married,university.degree,no,no,nov,21,373,4,0,nonexistent,93.2,4.153,no
37225,51,housemaid,married,unknown,no,no,aug,24,273,1,1,failure,92.201,0.881,yes
12795,32,technician,married,professional.course,no,no,jul,9,711,1,0,nonexistent,93.918,4.962,no
38979,25,admin.,single,university.degree,no,no,dec,26,78,2,0,nonexistent,92.713,0.718,no
25600,35,admin.,married,university.degree,no,yes,nov,3,185,2,1,failure,93.2,4.12,no
29785,36,admin.,single,university.degree,unknown,yes,apr,13,198,1,0,nonexistent,93.075,1.405,no
26978,51,self-employed,married,university.degree,no,yes,nov,21,310,3,0,nonexistent,93.2,4.076,no
7049,41,blue-collar,married,basic.9y,no,no,may,19,410,5,0,nonexistent,93.994,4.86,no
16095,57,blue-collar,divorced,basic.4y,unknown,yes,jul,28,485,1,0,nonexistent,93.918,4.961,no
8901,47,blue-collar,married,basic.6y,no,no,jun,16,103,2,0,nonexistent,94.465,4.866,no
7503,38,technician,married,professional.course,no,no,may,22,448,1,0,nonexistent,93.994,4.864,no
23484,33,admin.,single,university.degree,no,yes,aug,6,66,6,0,nonexistent,93.444,4.962,no
7416,30,services,married,high.school,unknown,no,may,28,205,2,0,nonexistent,93.994,4.864,no
7090,37,unemployed,married,university.degree,unknown,no,may,11,76,3,0,nonexistent,93.994,4.86,no
3003,26,student,single,high.school,no,no,may,14,852,2,0,nonexistent,93.994,4.859,no
5128,60,retired,divorced,basic.4y,unknown,no,may,29,237,1,0,nonexistent,93.994,4.857,no
34627,35,services,married,high.school,no,yes,may,7,117,3,1,failure,92.893,1.266,no
33647,34,services,divorced,basic.6y,unknown,unknown,may,7,136,2,0,nonexistent,92.893,1.281,no
18173,48,technician,married,professional.course,no,no,jul,8,266,5,0,nonexistent,93.918,4.963,no
39884,29,technician,divorced,professional.course,no,yes,jun,21,247,1,0,nonexistent,94.055,0.729,no
3940,44,blue-collar,divorced,basic.6y,no,no,may,4,380,1,0,nonexistent,93.994,4.858,no
12421,40,technician,married,basic.9y,unknown,no,jul,11,141,3,0,nonexistent,93.918,4.96,no
20295,45,entrepreneur,married,university.degree,unknown,yes,aug,14,38,2,0,nonexistent,93.444,4.965,no
4775,60,entrepreneur,married,basic.4y,no,no,may,30,141,2,0,nonexistent,93.994,4.858,no
4962,35,self-employed,married,university.degree,no,yes,may,14,206,3,0,nonexistent,93.994,4.858,no
28008,30,admin.,married,university.degree,no,yes,apr,27,739,2,0,nonexistent,93.075,1.483,yes
27205,55,technician,single,professional.course,no,yes,nov,6,54,4,0,nonexistent,93.2,4.021,no
5610,38,admin.,married,university.degree,no,no,may,3,206,1,0,nonexistent,93.994,4.857,no
9044,37,technician,married,professional.course,no,no,jun,3,214,5,0,nonexistent,94.465,4.866,no
16584,,,married,,no,no,jul,1,34,4,0,nonexistent,93.918,4.963,no
15071,37,blue-collar,married,basic.4y,no,no,jul,28,89,1,0,nonexistent,93.918,4.958,no
1684,35,technician,divorced,high.school,no,no,may,1,93,2,0,nonexistent,93.994,4.855,no
19902,,,married,,unknown,yes,aug,27,629,2,0,nonexistent,93.444,4.966,no
13464,25,services,single,university.degree,no,yes,jul,3,170,1,0,nonexistent,93.918,4.962,no
16228,28,technician,single,high.school,no,no,jul,21,206,2,0,nonexistent,93.918,4.961,no
38389,30,technician,married,professional.course,no,yes,oct,29,59,1,1,failure,92.431,0.737,no
330,29,services,single,high.school,no,yes,may,31,425,2,0,nonexistent,93.994,4.857,no
6132,35,admin.,married,basic.9y,no,no,may,18,259,1,0,nonexistent,93.994,4.857,no
25597,32,admin.,single,university.degree,no,no,nov,14,125,3,0,nonexistent,93.2,4.12,no
19655,37,housemaid,married,high.school,unknown,yes,aug,16,481,1,0,nonexistent,93.444,4.968,no
13451,27,admin.,married,university.degree,no,no,jul,14,607,4,0,nonexistent,93.918,4.962,no
19489,46,self-employed,married,basic.4y,no,no,aug,17,239,1,0,nonexistent,93.444,4.968,no
7070,44,services,divorced,high.school,no,no,may,10,71,5,0,nonexistent,93.994,4.86,no
21289,,,divorced,,no,yes,aug,25,150,2,0,nonexistent,93.444,4.963,no
2692,41,management,married,unknown,unknown,yes,may,30,70,1,0,nonexistent,93.994,4.859,no
33168,28,blue-collar,married,basic.9y,no,yes,may,26,82,4,0,nonexistent,92.893,1.291,no
12208,47,technician,married,professional.course,no,no,jul,2,348,3,0,nonexistent,93.918,4.956,no
27814,88,retired,divorced,basic.4y,no,yes,mar,25,103,3,0,nonexistent,92.843,1.663,no
12212,51,services,married,high.school,unknown,no,jul,23,372,1,0,nonexistent,93.918,4.956,no
4903,28,blue-collar,single,basic.6y,no,no,may,24,244,2,0,nonexistent,93.994,4.858,no
11823,34,admin.,married,university.degree,no,yes,jun,30,31,6,0,nonexistent,94.465,4.959,no
33305,33,blue-collar,single,basic.6y,no,yes,may,20,78,5,1,failure,92.893,1.291,no
35645,40,admin.,single,high.school,no,yes,may,31,24,1,0,nonexistent,92.893,1.244,no
7908,25,admin.,married,unknown,no,no,jun,23,112,1,0,nonexistent,94.465,4.865,no
1800,31,blue-collar,married,basic.9y,no,no,may,10,109,1,0,nonexistent,93.994,4.855,no
9378,39,blue-collar,married,basic.4y,unknown,no,jun,24,250,1,0,nonexistent,94.465,4.967,no
23186,44,technician,married,professional.course,no,no,aug,4,59,6,0,nonexistent,93.444,4.965,no
10007,49,blue-collar,divorced,basic.4y,unknown,no,jun,8,122,5,0,nonexistent,94.465,4.959,no
10448,,,married,,unknown,no,jun,6,353,2,0,nonexistent,94.465,4.96,no
29479,39,admin.,single,high.school,no,no,apr,6,159,2,0,nonexistent,93.075,1.405,no
39058,76,retired,married,university.degree,no,yes,dec,28,330,2,2,success,92.713,0.712,yes
15454,25,entrepreneur,single,basic.9y,no,no,jul,18,130,1,0,nonexistent,93.918,4.957,no
7638,44,services,married,basic.9y,no,yes,may,30,109,4,0,nonexistent,93.994,4.864,no
39434,42,housemaid,divorced,basic.4y,no,yes,apr,10,271,1,1,failure,93.749,0.642,no
40311,56,retired,divorced,high.school,no,yes,jul,4,9,1,0,nonexistent,94.215,0.896,no
36154,61,blue-collar,married,basic.4y,no,yes,may,28,113,1,0,nonexistent,92.893,1.27,no
36682,51,technician,single,university.degree,no,no,jun,19,657,1,0,nonexistent,92.963,1.268,yes
10752,41,management,married,basic.6y,no,no,jun,5,271,2,0,nonexistent,94.465,4.961,no
33841,41,blue-collar,married,basic.4y,unknown,no,may,16,296,1,1,failure,92.893,1.281,no
738,47,unemployed,divorced,university.degree,no,no,may,16,303,3,0,nonexistent,93.994,4.857,no
709,60,retired,divorced,university.degree,unknown,yes,may,31,198,2,0,nonexistent,93.994,4.857,no
39866,31,technician,married,professional.course,no,yes,jun,16,619,2,1,success,94.055,0.723,yes
20675,36,admin.,divorced,university.degree,unknown,yes,aug,8,283,1,0,nonexistent,93.444,4.965,no
13168,36,admin.,married,university.degree,no,no,jul,13,153,2,0,nonexistent,93.918,4.962,no
17020,,,single,,no,yes,jul,18,577,3,0,nonexistent,93.918,4.962,no
341,32,services,single,high.school,no,yes,may,11,158,3,0,nonexistent,93.994,4.857,no
40350,28,unemployed,single,basic.9y,no,no,aug,22,261,1,1,failure,94.027,0.899,yes
26936,29,admin.,single,high.school,no,yes,nov,19,205,3,0,nonexistent,93.2,4.076,no
25733,,,married,,no,no,nov,6,64,1,0,nonexistent,93.2,4.12,no
28053,38,services,married,basic.9y,no,no,apr,21,96,3,0,nonexistent,93.075,1.483,no
37039,27,admin.,single,university.degree,no,no,jul,24,207,1,0,nonexistent,92.469,1.044,no
1594,38,services,married,high.school,no,no,may,23,62,1,0,nonexistent,93.994,4.855,no
38676,73,retired,married,university.degree,no,no,nov,29,749,7,0,nonexistent,92.649,0.716,yes
15112,24,admin.,single,high.school,unknown,yes,jul,7,421,1,0,nonexistent,93.918,4.958,no
14680,50,admin.,married,university.degree,unknown,yes,jul,16,106,3,0,nonexistent,93.918,4.961,no
22468,47,blue-collar,married,basic.4y,no,no,aug,11,77,5,0,nonexistent,93.444,4.964,no
12804,43,management,married,basic.9y,no,no,jul,3,217,1,0,nonexistent,93.918,4.962,no
10284,32,blue-collar,married,basic.9y,no,yes,jun,3,452,1,0,nonexistent,94.465,4.96,no
37958,71,retired,married,professional.course,no,no,sep,7,313,1,0,nonexistent,92.379,0.803,no
4351,34,services,married,high.school,unknown,yes,may,11,309,1,0,nonexistent,93.994,4.856,no
29360,22,admin.,married,high.school,no,no,apr,16,108,2,1,failure,93.075,1.405,no
7449,52,blue-collar,single,unknown,unknown,no,may,4,67,2,0,nonexistent,93.994,4.864,no
9523,52,blue-collar,married,basic.9y,unknown,unknown,jun,5,117,2,0,nonexistent,94.465,4.961,no
17484,48,services,married,high.school,unknown,yes,jul,23,193,6,0,nonexistent,93.918,4.962,no
31970,46,blue-collar,single,basic.9y,no,yes,may,5,364,3,0,nonexistent,92.893,1.327,no
21610,30,technician,married,high.school,no,yes,aug,3,108,1,0,nonexistent,93.444,4.963,no
25670,32,technician,married,high.school,no,yes,nov,2,352,4,0,nonexistent,93.2,4.12,no
40436,47,management,married,university.degree,no,yes,aug,17,182,2,6,failure,94.027,0.904,no
36784,25,admin.,single,university.degree,no,no,jun,11,94,2,0,nonexistent,92.963,1.26,no
13620,57,management,married,basic.4y,unknown,no,jul,29,584,1,0,nonexistent,93.918,4.963,yes
17102,56,blue-collar,married,basic.9y,unknown,no,jul,8,282,2,0,nonexistent,93.918,4.962,no
29178,42,admin.,divorced,university.degree,no,yes,apr,23,237,2,1,failure,93.075,1.405,no
27638,35,blue-collar,married,basic.9y,no,yes,nov,10,11,2,0,nonexistent,93.2,4.021,no
36128,25,student,single,professional.course,no,yes,may,2,483,2,0,nonexistent,92.893,1.27,no
24357,35,entrepreneur,single,basic.9y,no,yes,nov,10,42,2,0,nonexistent,93.2,4.191,no
14874,28,services,married,high.school,no,no,jul,7,359,1,0,nonexistent,93.918,4.957,no
7030,38,blue-collar,married,basic.6y,unknown,yes,may,1,125,1,0,nonexistent,93.994,4.86,no
35556,41,admin.,single,high.school,no,no,may,6,18,4,1,failure,92.893,1.244,no
24958,41,admin.,single,university.degree,no,no,nov,15,93,1,0,nonexistent,93.2,4.153,no
39549,37,technician,married,professional.course,no,no,apr,11,277,1,1,success,93.749,0.659,yes
12788,,,single,,no,yes,jul,3,85,1,0,nonexistent,93.918,4.962,no
21418,56,retired,married,university.degree,no,no,aug,22,331,1,0,nonexistent,93.444,4.963,no
6016,,,single,,no,no,may,2,185,1,0,nonexistent,93.994,4.857,no
9880,47,unknown,married,unknown,unknown,yes,jun,28,91,1,0,nonexistent,94.465,4.959,no
3507,30,blue-collar,married,basic.9y,no,yes,may,22,320,3,0,nonexistent,93.994,4.86,no
1549,,,married,,no,yes,may,23,303,3,0,nonexistent,93.994,4.855,no
5638,29,student,single,high.school,no,no,may,19,630,1,0,nonexistent,93.994,4.857,yes
6874,,,single,,no,no,may,12,194,3,0,nonexistent,93.994,4.857,no
37537,36,admin.,married,university.degree,no,no,aug,8,126,2,0,nonexistent,92.201,0.873,no
17287,,,single,,no,yes,jul,15,50,3,0,nonexistent,93.918,4.962,no
1703,36,blue-collar,single,basic.4y,no,no,may,16,136,1,0,nonexistent,93.994,4.855,no
4068,41,blue-collar,married,basic.9y,no,no,may,25,89,1,0,nonexistent,93.994,4.858,no
2245,35,admin.,married,high.school,no,yes,may,19,81,4,0,nonexistent,93.994,4.857,no
25890,34,management,single,high.school,no,yes,nov,25,175,1,0,nonexistent,93.2,4.12,no
35432,45,blue-collar,single,high.school,unknown,yes,may,31,8,7,0,nonexistent,92.893,1.244,no
35108,32,admin.,single,university.degree,no,yes,may,2,98,1,1,failure,92.893,1.25,no
23830,34,technician,married,professional.course,no,yes,aug,31,36,1,0,nonexistent,93.444,4.963,no
20048,37,technician,married,high.school,unknown,yes,aug,5,144,2,0,nonexistent,93.444,4.965,no
35676,41,management,married,high.school,no,yes,may,26,180,2,0,nonexistent,92.893,1.244,no
23256,48,blue-collar,married,high.school,no,yes,aug,13,128,6,0,nonexistent,93.444,4.964,no
7616,,,married,,no,yes,may,13,62,3,0,nonexistent,93.994,4.864,no
18486,,,single,,unknown,yes,jul,4,105,5,0,nonexistent,93.918,4.968,no
37950,50,admin.,married,high.school,no,yes,sep,28,128,1,0,nonexistent,92.379,0.803,no
3566,44,management,single,university.degree,unknown,yes,may,5,844,1,0,nonexistent,93.994,4.859,yes
37763,24,student,single,unknown,no,yes,aug,9,744,1,2,success,92.201,0.849,yes
12101,49,blue-collar,married,basic.4y,no,yes,jun,5,117,3,0,nonexistent,94.465,4.947,no
41023,27,self-employed,single,university.degree,no,no,oct,27,84,3,0,nonexistent,94.601,1.029,no
29255,29,student,single,unknown,no,yes,apr,16,170,5,0,nonexistent,93.075,1.405,yes
10798,32,self-employed,divorced,professional.course,unknown,yes,jun,11,235,3,0,nonexistent,94.465,4.962,no
6514,35,admin.,single,university.degree,no,no,may,26,204,1,0,nonexistent,93.994,4.857,no
3697,38,blue-collar,single,university.degree,unknown,no,may,19,894,1,0,nonexistent,93.994,4.859,yes
32029,42,admin.,married,high.school,no,unknown,may,10,878,3,1,failure,92.893,1.327,yes
36515,29,admin.,divorced,university.degree,no,yes,jun,26,238,3,0,nonexistent,92.963,1.26,yes
25379,58,blue-collar,married,basic.9y,no,no,nov,17,64,1,1,failure,93.2,4.153,no
22532,38,technician,single,university.degree,no,yes,aug,4,80,1,0,nonexistent,93.444,4.964,no
29556,36,management,married,university.degree,no,yes,apr,8,163,1,1,failure,93.075,1.405,no
2189,56,admin.,married,basic.9y,unknown,no,may,31,10,11,0,nonexistent,93.994,4.857,no
28289,34,services,married,high.school,no,no,apr,19,462,2,0,nonexistent,93.075,1.445,no
19170,37,admin.,married,university.degree,no,yes,aug,14,210,2,0,nonexistent,93.444,4.968,no
13353,,,married,,no,no,jul,22,728,1,0,nonexistent,93.918,4.962,no
29654,39,unemployed,single,high.school,no,yes,apr,6,22,1,0,nonexistent,93.075,1.405,no
27244,37,management,married,university.degree,no,yes,nov,20,97,2,0,nonexistent,93.2,4.021,no
21160,33,technician,single,professional.course,no,yes,aug,11,122,4,0,nonexistent,93.444,4.963,no
38230,54,management,divorced,university.degree,no,yes,oct,31,234,2,1,success,92.431,0.741,yes
18716,,,married,,unknown,yes,jul,27,160,14,0,nonexistent,93.918,4.968,no
2916,45,blue-collar,single,basic.9y,no,yes,may,27,411,1,0,nonexistent,93.994,4.859,no
29421,48,services,single,high.school,no,yes,apr,25,1202,3,0,nonexistent,93.075,1.405,yes
1888,33,management,single,university.degree,no,no,may,26,136,2,0,nonexistent,93.994,4.855,no
23272,57,retired,married,basic.4y,unknown,yes,aug,28,57,2,0,nonexistent,93.444,4.964,no
11247,28,blue-collar,married,high.school,no,no,jun,8,419,4,0,nonexistent,94.465,4.961,no
10436,54,technician,married,university.degree,unknown,no,jun,3,71,4,0,nonexistent,94.465,4.96,no
29102,53,blue-collar,married,basic.9y,no,no,apr,15,26,1,1,failure,93.075,1.405,no
25126,41,services,married,university.degree,no,no,nov,5,190,3,0,nonexistent,93.2,4.153,no
29537,50,blue-collar,married,basic.9y,no,no,apr,22,98,3,0,nonexistent,93.075,1.405,no
648,,,married,,unknown,yes,may,29,284,2,0,nonexistent,93.994,4.857,no
19638,41,self-employed,married,university.degree,no,no,aug,3,314,2,0,nonexistent,93.444,4.968,no
6491,35,management,married,professional.course,no,yes,may,21,136,1,0,nonexistent,93.994,4.857,no
17498,26,blue-collar,single,high.school,unknown,yes,jul,7,246,1,0,nonexistent,93.918,4.962,no
19943,34,admin.,divorced,high.school,no,no,aug,16,178,3,0,nonexistent,93.444,4.966,no
19223,46,admin.,married,high.school,no,unknown,aug,2,251,1,0,nonexistent,93.444,4.967,no
10012,43,blue-collar,married,basic.9y,unknown,yes,jun,22,93,2,0,nonexistent,94.465,4.959,no
31716,47,management,married,university.degree,unknown,yes,may,31,72,1,0,nonexistent,92.893,1.327,no
27517,31,admin.,single,university.degree,no,yes,nov,7,36,2,0,nonexistent,93.2,4.021,no
13040,43,blue-collar,divorced,basic.9y,unknown,no,jul,18,141,4,0,nonexistent,93.918,4.962,no
7981,35,admin.,single,university.degree,no,yes,jun,10,87,2,0,nonexistent,94.465,4.865,no
22413,46,technician,married,high.school,no,yes,aug,12,306,1,0,nonexistent,93.444,4.964,no
2207,31,blue-collar,single,high.school,unknown,yes,may,8,93,4,0,nonexistent,93.994,4.857,no
31053,52,management,divorced,university.degree,no,no,may,2,451,1,1,failure,92.893,1.334,yes
19482,30,admin.,married,university.degree,no,no,aug,20,287,1,0,nonexistent,93.444,4.968,no
11198,49,services,married,high.school,no,no,jun,17,374,3,0,nonexistent,94.465,4.961,no
19412,48,admin.,married,high.school,unknown,no,aug,15,562,3,0,nonexistent,93.444,4.967,no
34928,,,divorced,,no,no,may,30,64,1,0,nonexistent,92.893,1.25,no
39738,28,admin.,single,university.degree,no,no,may,27,135,2,2,success,93.876,0.697,yes
9568,,,divorced,,no,yes,jun,24,217,1,0,nonexistent,94.465,4.961,no
26668,39,blue-collar,married,basic.9y,unknown,yes,nov,25,124,1,0,nonexistent,93.2,4.076,no
36776,,,single,,no,yes,jun,15,163,4,1,failure,92.963,1.268,yes
38468,26,admin.,married,high.school,no,yes,oct,18,183,2,0,nonexistent,92.431,0.731,no
239,43,management,married,university.degree,unknown,no,may,2,213,3,0,nonexistent,93.994,4.857,no
22088,,,married,,unknown,no,aug,4,278,4,0,nonexistent,93.444,4.964,no
5233,47,blue-collar,divorced,basic.9y,unknown,yes,may,29,567,3,0,nonexistent,93.994,4.857,no
32976,,,single,,no,yes,may,15,148,2,0,nonexistent,92.893,1.299,no
15988,58,retired,married,professional.course,unknown,no,jul,15,44,8,0,nonexistent,93.918,4.961,no
2342,42,technician,married,basic.6y,no,yes,may,11,705,1,0,nonexistent,93.994,4.856,no
25893,48,services,divorced,basic.4y,no,no,nov,18,134,1,0,nonexistent,93.2,4.12,no
14117,43,admin.,married,high.school,no,yes,jul,19,231,2,0,nonexistent,93.918,4.962,no
37547,43,management,married,basic.9y,no,yes,aug,25,180,1,2,failure,92.201,0.869,no
31114,38,blue-collar,married,basic.4y,no,yes,may,2,100,1,0,nonexistent,92.893,1.334,no
2294,51,unemployed,married,basic.9y,unknown,no,may,20,1386,1,0,nonexistent,93.994,4.856,no
29708,40,self-employed,single,university.degree,no,yes,apr,25,379,3,0,nonexistent,93.075,1.405,no
40967,34,student,single,professional.course,no,yes,oct,2,6,1,0,nonexistent,94.601,0.993,no
2949,43,blue-collar,married,basic.9y,no,no,may,4,335,1,0,nonexistent,93.994,4.859,no
40618,20,blue-collar,single,basic.4y,no,no,sep,16,36,1,0,nonexistent,94.199,0.882,no
35395,45,entrepreneur,divorced,university.degree,no,no,may,31,462,4,0,nonexistent,92.893,1.25,yes
3693,37,admin.,single,high.school,no,yes,may,29,912,1,0,nonexistent,93.994,4.859,yes
31386,51,blue-collar,married,basic.9y,unknown,yes,may,31,220,1,0,nonexistent,92.893,1.334,no
43,57,admin.,married,university.degree,no,no,may,1,212,1,0,nonexistent,93.994,4.857,no
38374,36,management,married,basic.4y,no,yes,oct,8,109,3,0,nonexistent,92.431,0.739,no
21783,39,management,divorced,university.degree,no,no,aug,25,649,1,0,nonexistent,93.444,4.964,yes
2672,33,admin.,single,high.school,no,unknown,may,8,137,4,0,nonexistent,93.994,4.859,no
36380,37,unemployed,unknown,university.degree,no,no,jun,2,100,1,0,nonexistent,92.963,1.262,no
17980,,,married,,no,no,jul,2,863,10,0,nonexistent,93.918,4.961,no
26729,42,blue-collar,married,basic.9y,no,yes,nov,19,230,1,0,nonexistent,93.2,4.076,no
40775,25,student,single,high.school,no,no,sep,21,185,1,0,nonexistent,94.199,0.876,yes
26937,41,blue-collar,married,basic.6y,no,yes,nov,29,713,6,0,nonexistent,93.2,4.076,no
6813,36,entrepreneur,married,university.degree,no,no,may,15,386,3,0,nonexistent,93.994,4.857,no
312,36,admin.,married,high.school,no,no,may,28,108,2,0,nonexistent,93.994,4.857,no
22877,33,technician,married,professional.course,no,yes,aug,6,422,5,0,nonexistent,93.444,4.965,no
26447,34,technician,married,professional.course,no,no,nov,23,96,2,0,nonexistent,93.2,4.076,no
18879,47,entrepreneur,married,university.degree,no,yes,aug,12,216,1,0,nonexistent,93.444,4.97,no
11242,,,divorced,,no,yes,jun,12,83,1,0,nonexistent,94.465,4.961,no
