client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date
18282,38.0,Admin.,Married,University.Degree,No,No,05:11,3,0,Nonexistent,93.918,4.963,Failed,2022-07-06
16337,31.0,Blue-Collar,Single,High.School,No,No,13:22,11,0,Nonexistent,93.918,4.961,Successful,2022-07-15
26597,35.0,Self-Employed,Married,High.School,No,Yes,05:05,2,0,Nonexistent,93.2,4.076,Failed,2022-11-25
25404,36.0,Admin.,Married,High.School,No,Yes,02:16,5,0,Nonexistent,93.2,4.153,Failed,2022-11-06
17340,44.0,Technician,Divorced,University.Degree,No,Yes,00:31,3,0,Nonexistent,93.918,4.962,Failed,2022-07-16
8388,38.0,Admin.,Divorced,University.Degree,No,No,10:04,1,0,Nonexistent,94.465,4.864,Failed,2022-06-19
14914,34.0,Blue-Collar,Single,Basic.6Y,No,Yes,04:14,3,0,Nonexistent,93.918,4.957,Failed,2022-07-01
2232,40.0,Blue-Collar,Divorced,Basic.6Y,No,No,02:42,4,0,Nonexistent,93.994,4.857,Failed,2022-05-18
32326,52.0,Services,Married,High.School,No,Yes,03:27,1,0,Nonexistent,92.893,1.313,Failed,2022-05-25
12628,38.0,Admin.,Single,University.Degree,No,No,02:23,3,0,Nonexistent,93.918,4.96,Failed,2022-07-30
32431,39.0,Admin.,Single,University.Degree,No,Yes,04:33,4,1,Failure,92.893,1.313,Failed,2022-05-22
15526,25.0,Technician,Single,High.School,No,No,01:36,3,0,Nonexistent,93.918,4.957,Failed,2022-07-13
26948,31.0,Blue-Collar,Married,Basic.9Y,No,No,11:33,3,0,Nonexistent,93.2,4.076,Failed,2022-11-05
6165,34.0,Admin.,Married,High.School,No,Yes,03:27,1,0,Nonexistent,93.994,4.857,Failed,2022-05-01
21921,35.0,Management,Married,University.Degree,No,Yes,03:53,1,0,Nonexistent,93.444,4.964,Failed,2022-08-23
10843,48.0,Technician,Married,Professional.Course,No,Yes,05:21,2,0,Nonexistent,94.465,4.962,Failed,2022-06-21
3219,39.0,Blue-Collar,Married,Basic.9Y,No,No,10:51,23,0,Nonexistent,93.994,4.86,Successful,2022-05-12
4859,26.0,Blue-Collar,Single,Basic.4Y,No,Yes,06:11,1,0,Nonexistent,93.994,4.858,Failed,2022-05-10
25631,38.0,Admin.,Married,University.Degree,No,No,02:24,1,0,Nonexistent,93.2,4.12,Failed,2022-11-21
27204,57.0,Housemaid,Married,Basic.4Y,No,No,00:44,3,0,Nonexistent,93.2,4.021,Failed,2022-11-21
30479,43.0,Entrepreneur,Married,Basic.6Y,No,Yes,03:15,3,1,Failure,92.893,1.354,Failed,2022-05-28
39385,49.0,Technician,Divorced,Professional.Course,No,Yes,03:56,4,1,Success,93.369,0.635,Successful,2022-03-20
37591,35.0,Management,Married,High.School,No,Yes,05:13,4,2,Failure,92.201,0.869,Failed,2022-08-01
17799,53.0,Blue-Collar,Divorced,Basic.4Y,No,No,05:05,1,0,Nonexistent,93.918,4.961,Failed,2022-07-12
37523,29.0,Management,Married,University.Degree,No,Yes,01:15,1,2,Success,92.201,0.873,Failed,2022-08-26
30343,38.0,Admin.,Single,University.Degree,No,Yes,09:15,2,0,Nonexistent,93.075,1.365,Successful,2022-04-02
36092,26.0,Blue-Collar,Single,University.Degree,No,Yes,02:19,2,0,Nonexistent,92.893,1.266,Successful,2022-05-19
31641,52.0,Entrepreneur,Married,High.School,No,Yes,03:18,1,1,Failure,92.893,1.327,Failed,2022-05-03
36531,48.0,Admin.,Married,University.Degree,No,Yes,07:27,2,1,Success,92.963,1.26,Successful,2022-06-08
5504,38.0,Admin.,Single,University.Degree,No,Yes,03:08,1,0,Nonexistent,93.994,4.857,Failed,2022-05-29
6933,43.0,Unemployed,Married,High.School,No,Yes,04:45,1,0,Nonexistent,93.994,4.86,Failed,2022-05-31
26004,35.0,Admin.,Married,Professional.Course,No,No,10:16,2,0,Nonexistent,93.2,4.12,Failed,2022-11-24
31738,40.0,Technician,Married,University.Degree,No,Yes,04:08,1,0,Nonexistent,92.893,1.327,Failed,2022-05-07
20616,30.0,Technician,Married,Professional.Course,No,No,02:08,1,0,Nonexistent,93.444,4.965,Failed,2022-08-15
5653,38.0,Housemaid,Divorced,High.School,No,Yes,03:24,1,0,Nonexistent,93.994,4.857,Failed,2022-05-18
4738,41.0,Blue-Collar,Married,Basic.4Y,No,No,00:16,1,0,Nonexistent,93.994,4.858,Failed,2022-05-27
14654,55.0,Blue-Collar,Married,Basic.6Y,No,No,03:52,4,0,Nonexistent,93.918,4.961,Failed,2022-07-25
31360,37.0,Services,Married,High.School,No,Yes,02:10,1,0,Nonexistent,92.893,1.334,Failed,2022-05-19
19224,31.0,Technician,Single,High.School,No,No,01:11,1,0,Nonexistent,93.444,4.967,Failed,2022-08-22
11466,29.0,Admin.,Married,University.Degree,No,Yes,01:35,2,0,Nonexistent,94.465,4.959,Failed,2022-06-16
28359,38.0,Admin.,Single,University.Degree,No,Yes,02:04,2,0,Nonexistent,93.075,1.445,Failed,2022-04-06
39548,38.0,Admin.,Married,University.Degree,No,No,01:31,1,0,Nonexistent,93.749,0.659,Failed,2022-04-15
22953,38.0,Admin.,Married,University.Degree,No,Yes,05:42,4,0,Nonexistent,93.444,4.965,Failed,2022-08-04
24401,30.0,Services,Single,High.School,No,No,03:33,1,0,Nonexistent,93.2,4.191,Failed,2022-11-11
10063,35.0,Services,Married,High.School,No,Yes,01:47,1,0,Nonexistent,94.465,4.958,Failed,2022-06-07
268,54.0,Management,Divorced,University.Degree,No,No,10:11,2,0,Nonexistent,93.994,4.857,Failed,2022-05-13
33839,31.0,Unemployed,Married,Basic.9Y,No,Yes,13:08,2,0,Nonexistent,92.893,1.281,Failed,2022-05-20
16900,38.0,Technician,Single,Professional.Course,No,Yes,01:12,1,0,Nonexistent,93.918,4.962,Failed,2022-07-27
16323,55.0,Admin.,Married,University.Degree,No,Yes,07:44,5,0,Nonexistent,93.918,4.961,Failed,2022-07-24
4387,54.0,Entrepreneur,Married,Basic.6Y,No,No,01:17,2,0,Nonexistent,93.994,4.856,Failed,2022-05-04
37082,51.0,Management,Divorced,University.Degree,No,Yes,03:39,2,0,Nonexistent,92.469,0.979,Failed,2022-07-28
40297,65.0,Management,Married,High.School,No,Yes,01:57,1,2,Failure,94.215,0.899,Failed,2022-07-13
36295,56.0,Retired,Divorced,University.Degree,No,Yes,02:44,1,1,Success,92.963,1.266,Failed,2022-06-07
1553,41.0,Blue-Collar,Married,Professional.Course,No,Yes,02:00,5,0,Nonexistent,93.994,4.855,Failed,2022-05-24
24928,38.0,Blue-Collar,Divorced,Basic.9Y,No,No,09:56,1,0,Nonexistent,93.2,4.153,Successful,2022-11-19
32493,32.0,Technician,Single,University.Degree,No,No,03:36,2,1,Failure,92.893,1.313,Failed,2022-05-10
13226,44.0,Unemployed,Married,Basic.9Y,No,Yes,03:09,1,0,Nonexistent,93.918,4.962,Failed,2022-07-19
38651,22.0,Technician,Single,Professional.Course,No,Yes,05:58,1,0,Nonexistent,92.649,0.72,Successful,2022-11-19
12733,52.0,Admin.,Divorced,University.Degree,No,No,04:22,1,0,Nonexistent,93.918,4.962,Failed,2022-07-30
35807,47.0,Services,Divorced,High.School,No,Yes,15:53,3,0,Nonexistent,92.893,1.244,Failed,2022-05-21
1423,38.0,Blue-Collar,Married,Basic.4Y,No,Yes,06:43,2,0,Nonexistent,93.994,4.855,Failed,2022-05-08
52,38.0,Admin.,Married,University.Degree,No,No,04:13,1,0,Nonexistent,93.994,4.857,Failed,2022-05-11
35099,26.0,Services,Married,High.School,No,No,11:16,3,0,Nonexistent,92.893,1.25,Failed,2022-05-08
274,49.0,Housemaid,Single,High.School,No,Yes,01:50,2,0,Nonexistent,93.994,4.857,Failed,2022-05-28
26357,32.0,Management,Married,University.Degree,No,No,03:23,1,0,Nonexistent,93.2,4.076,Failed,2022-11-07
37705,25.0,Admin.,Single,University.Degree,No,Yes,01:24,1,0,Nonexistent,92.201,0.851,Failed,2022-08-19
13993,29.0,Blue-Collar,Single,Basic.9Y,No,No,03:07,2,0,Nonexistent,93.918,4.963,Failed,2022-07-19
23103,48.0,Admin.,Married,University.Degree,No,Yes,04:46,1,0,Nonexistent,93.444,4.965,Failed,2022-08-06
10276,28.0,Admin.,Married,High.School,No,No,01:48,2,0,Nonexistent,94.465,4.96,Failed,2022-06-15
21010,53.0,Admin.,Married,High.School,No,No,03:21,1,0,Nonexistent,93.444,4.964,Failed,2022-08-02
34714,31.0,Blue-Collar,Single,Professional.Course,No,Yes,01:00,5,1,Failure,92.893,1.266,Failed,2022-05-13
10598,57.0,Retired,Single,Professional.Course,No,No,01:18,1,0,Nonexistent,94.465,4.961,Failed,2022-06-04
28925,34.0,Entrepreneur,Married,University.Degree,No,Yes,01:48,1,0,Nonexistent,93.075,1.405,Failed,2022-04-07
38959,38.0,Technician,Married,University.Degree,No,Yes,05:10,1,0,Nonexistent,92.713,0.721,Successful,2022-12-05
14190,54.0,Blue-Collar,Single,Basic.9Y,No,Yes,00:56,3,0,Nonexistent,93.918,4.962,Failed,2022-07-27
35071,24.0,Technician,Single,Basic.9Y,No,Yes,01:49,11,0,Nonexistent,92.893,1.25,Failed,2022-05-25
17984,40.0,Housemaid,Married,Basic.6Y,No,Yes,03:45,3,0,Nonexistent,93.918,4.961,Failed,2022-07-17
36580,25.0,Unemployed,Married,High.School,No,No,02:05,2,0,Nonexistent,92.963,1.26,Failed,2022-06-11
22667,31.0,Technician,Married,Professional.Course,No,Yes,02:23,4,0,Nonexistent,93.444,4.964,Failed,2022-08-18
24631,42.0,Admin.,Married,University.Degree,No,Yes,01:56,2,0,Nonexistent,93.2,4.191,Failed,2022-11-06
18002,53.0,Housemaid,Married,Basic.4Y,No,No,01:08,3,0,Nonexistent,93.918,4.963,Failed,2022-07-10
3840,49.0,Blue-Collar,Married,Basic.9Y,No,No,04:43,3,0,Nonexistent,93.994,4.859,Failed,2022-05-15
27999,44.0,Admin.,Married,University.Degree,No,No,04:11,4,1,Failure,93.075,1.498,Failed,2022-04-11
27093,45.0,Management,Married,University.Degree,No,Yes,00:22,1,0,Nonexistent,93.2,4.021,Failed,2022-11-05
30726,51.0,Admin.,Married,Basic.4Y,No,No,02:22,1,1,Failure,92.893,1.344,Failed,2022-05-31
19253,38.0,Admin.,Married,University.Degree,No,Yes,06:37,2,0,Nonexistent,93.444,4.967,Successful,2022-08-15
14611,38.0,Admin.,Divorced,University.Degree,No,Yes,09:40,5,0,Nonexistent,93.918,4.961,Failed,2022-07-08
31631,60.0,Admin.,Single,University.Degree,No,No,01:27,1,0,Nonexistent,92.893,1.327,Failed,2022-05-08
18159,25.0,Admin.,Single,High.School,No,No,01:54,2,0,Nonexistent,93.918,4.963,Failed,2022-07-30
30473,35.0,Services,Married,Basic.6Y,No,No,09:52,1,1,Success,92.893,1.354,Successful,2022-05-08
29585,49.0,Unemployed,Married,Basic.6Y,No,No,01:08,5,1,Failure,93.075,1.405,Failed,2022-04-17
23597,53.0,Technician,Married,Professional.Course,No,Yes,01:10,4,0,Nonexistent,93.444,4.962,Failed,2022-08-11
16305,36.0,Management,Divorced,University.Degree,No,Yes,03:53,1,0,Nonexistent,93.918,4.961,Failed,2022-07-21
16050,27.0,Admin.,Single,University.Degree,No,Yes,04:15,1,0,Nonexistent,93.918,4.961,Failed,2022-07-19
14156,43.0,Admin.,Married,High.School,No,No,02:35,2,0,Nonexistent,93.918,4.962,Failed,2022-07-23
22112,48.0,Services,Married,High.School,No,Yes,05:10,1,0,Nonexistent,93.444,4.963,Failed,2022-08-22
14750,33.0,Blue-Collar,Married,Basic.9Y,No,Yes,02:44,1,0,Nonexistent,93.918,4.957,Failed,2022-07-15
3077,37.0,Admin.,Married,University.Degree,No,Yes,02:50,5,0,Nonexistent,93.994,4.86,Failed,2022-05-02
24164,38.0,Technician,Married,Professional.Course,No,Yes,01:01,1,0,Nonexistent,93.2,4.191,Failed,2022-11-02
11895,46.0,Admin.,Married,High.School,No,No,08:12,3,0,Nonexistent,94.465,4.959,Failed,2022-06-20
13125,32.0,Services,Single,High.School,No,Yes,01:12,1,0,Nonexistent,93.918,4.962,Failed,2022-07-08
18305,33.0,Services,Married,Professional.Course,No,No,13:02,7,0,Nonexistent,93.918,4.963,Successful,2022-07-22
20118,52.0,Services,Married,High.School,No,Yes,01:39,1,0,Nonexistent,93.444,4.965,Failed,2022-08-28
11024,26.0,Technician,Single,Professional.Course,No,No,01:24,5,0,Nonexistent,94.465,4.962,Failed,2022-06-09
13192,59.0,Blue-Collar,Divorced,Basic.9Y,No,No,01:32,1,0,Nonexistent,93.918,4.962,Failed,2022-07-24
4178,57.0,Housemaid,Married,Basic.6Y,No,No,02:48,4,0,Nonexistent,93.994,4.858,Failed,2022-05-06
15578,21.0,Admin.,Married,University.Degree,No,Yes,08:48,3,0,Nonexistent,93.918,4.957,Failed,2022-07-28
10901,42.0,Admin.,Divorced,University.Degree,No,Yes,02:43,1,0,Nonexistent,94.465,4.962,Failed,2022-06-12
24803,53.0,Self-Employed,Married,Basic.4Y,No,Yes,01:16,1,0,Nonexistent,93.2,4.153,Failed,2022-11-23
28973,40.0,Blue-Collar,Married,Basic.9Y,No,Yes,08:34,1,0,Nonexistent,93.075,1.405,Failed,2022-04-25
9248,42.0,Blue-Collar,Married,Basic.9Y,No,Yes,08:36,5,0,Nonexistent,94.465,4.967,Failed,2022-06-17
30012,46.0,Admin.,Married,University.Degree,No,Yes,02:34,8,1,Failure,93.075,1.405,Failed,2022-04-10
10171,43.0,Blue-Collar,Married,Basic.4Y,No,Yes,26:58,2,0,Nonexistent,94.465,4.958,Successful,2022-06-10
24318,41.0,Unemployed,Married,Basic.4Y,No,Yes,00:59,1,0,Nonexistent,93.2,4.191,Failed,2022-11-06
17828,38.0,Admin.,Married,University.Degree,No,Yes,06:34,3,0,Nonexistent,93.918,4.961,Failed,2022-07-25
2532,45.0,Services,Married,High.School,No,Yes,06:18,1,0,Nonexistent,93.994,4.856,Failed,2022-05-15
24568,35.0,Admin.,Married,University.Degree,No,No,12:27,1,0,Nonexistent,93.2,4.191,Failed,2022-11-02
4530,52.0,Blue-Collar,Married,Basic.9Y,No,Yes,00:29,16,0,Nonexistent,93.994,4.856,Failed,2022-05-03
19261,52.0,Technician,Married,Professional.Course,No,No,04:04,1,0,Nonexistent,93.444,4.967,Failed,2022-08-08
34061,51.0,Blue-Collar,Divorced,Basic.9Y,No,Yes,03:07,3,0,Nonexistent,92.893,1.281,Failed,2022-05-16
24923,34.0,Technician,Single,University.Degree,No,Yes,01:22,1,1,Failure,93.2,4.153,Failed,2022-11-03
21547,36.0,Admin.,Single,University.Degree,No,No,00:35,2,0,Nonexistent,93.444,4.963,Failed,2022-08-02
1396,31.0,Services,Married,Basic.6Y,No,No,34:47,2,0,Nonexistent,93.994,4.855,Successful,2022-05-14
27237,31.0,Admin.,Single,High.School,No,Yes,05:06,1,0,Nonexistent,93.2,4.021,Failed,2022-11-20
21882,29.0,Admin.,Single,University.Degree,No,Yes,14:35,2,0,Nonexistent,93.444,4.964,Successful,2022-08-18
23,41.0,Technician,Single,High.School,No,Yes,03:01,1,0,Nonexistent,93.994,4.857,Failed,2022-05-10
34355,22.0,Blue-Collar,Single,Basic.9Y,No,Yes,04:43,2,0,Nonexistent,92.893,1.266,Failed,2022-05-31
24403,50.0,Blue-Collar,Married,Basic.9Y,No,No,24:09,1,0,Nonexistent,93.2,4.191,Failed,2022-11-26
23058,46.0,Admin.,Married,Basic.9Y,No,No,05:17,4,0,Nonexistent,93.444,4.965,Failed,2022-08-20
8339,38.0,Admin.,Married,University.Degree,No,No,10:33,28,0,Nonexistent,94.465,4.864,Failed,2022-06-27
940,49.0,Technician,Single,University.Degree,No,Yes,00:56,1,0,Nonexistent,93.994,4.856,Failed,2022-05-18
9905,38.0,Admin.,Married,University.Degree,No,Yes,15:50,4,0,Nonexistent,94.465,4.959,Failed,2022-06-24
5640,41.0,Admin.,Married,High.School,No,No,14:23,1,0,Nonexistent,93.994,4.857,Failed,2022-05-13
31595,45.0,Admin.,Single,High.School,No,Yes,00:19,1,1,Failure,92.893,1.327,Failed,2022-05-24
23160,48.0,Services,Married,Basic.4Y,No,Yes,16:40,3,0,Nonexistent,93.444,4.965,Successful,2022-08-13
8723,46.0,Blue-Collar,Married,High.School,No,Yes,03:36,2,0,Nonexistent,94.465,4.864,Failed,2022-06-10
34873,41.0,Management,Married,University.Degree,No,No,02:52,1,0,Nonexistent,92.893,1.25,Failed,2022-05-12
34999,47.0,Blue-Collar,Married,High.School,No,Yes,00:58,1,1,Failure,92.893,1.25,Failed,2022-05-02
14125,40.0,Admin.,Single,High.School,No,Yes,02:52,3,0,Nonexistent,93.918,4.962,Failed,2022-07-06
1788,37.0,Housemaid,Married,Basic.4Y,No,Yes,05:31,2,0,Nonexistent,93.994,4.855,Failed,2022-05-17
24420,49.0,Management,Married,University.Degree,No,No,01:36,1,0,Nonexistent,93.2,4.191,Failed,2022-11-01
34189,21.0,Student,Single,High.School,No,No,08:33,3,1,Failure,92.893,1.281,Failed,2022-05-28
8022,34.0,Technician,Married,Professional.Course,No,Yes,02:22,2,0,Nonexistent,94.465,4.865,Failed,2022-06-04
20450,32.0,Technician,Married,High.School,No,Yes,01:49,1,0,Nonexistent,93.444,4.966,Failed,2022-08-12
25925,37.0,Admin.,Single,University.Degree,No,Yes,04:10,1,0,Nonexistent,93.2,4.12,Failed,2022-11-26
1512,33.0,Blue-Collar,Married,Basic.6Y,No,Yes,06:09,2,0,Nonexistent,93.994,4.855,Failed,2022-05-01
6648,54.0,Technician,Married,Professional.Course,No,No,13:16,1,0,Nonexistent,93.994,4.857,Successful,2022-05-03
8969,37.0,Entrepreneur,Married,University.Degree,No,Yes,00:59,7,0,Nonexistent,94.465,4.866,Failed,2022-06-06
35555,25.0,Blue-Collar,Single,Basic.9Y,No,Yes,02:45,1,0,Nonexistent,92.893,1.244,Failed,2022-05-03
5152,39.0,Admin.,Married,High.School,No,Yes,03:22,2,0,Nonexistent,93.994,4.857,Failed,2022-05-03
34037,35.0,Entrepreneur,Married,University.Degree,No,Yes,03:24,3,0,Nonexistent,92.893,1.281,Failed,2022-05-16
33651,42.0,Services,Married,High.School,No,Yes,01:17,2,1,Failure,92.893,1.281,Failed,2022-05-08
31964,46.0,Services,Married,High.School,No,No,01:19,2,0,Nonexistent,92.893,1.327,Failed,2022-05-12
27639,52.0,Services,Divorced,Basic.4Y,No,Yes,00:23,8,0,Nonexistent,93.2,4.021,Failed,2022-11-22
5563,44.0,Blue-Collar,Married,Basic.9Y,No,No,03:39,1,0,Nonexistent,93.994,4.857,Failed,2022-05-27
11368,38.0,Admin.,Married,University.Degree,No,Yes,02:48,2,0,Nonexistent,94.465,4.959,Failed,2022-06-30
6757,41.0,Services,Married,Basic.9Y,No,Yes,04:11,3,0,Nonexistent,93.994,4.857,Failed,2022-05-01
21501,47.0,Blue-Collar,Married,Basic.9Y,No,Yes,01:58,1,0,Nonexistent,93.444,4.963,Failed,2022-08-24
9929,38.0,Admin.,Married,University.Degree,No,Yes,00:59,1,0,Nonexistent,94.465,4.959,Failed,2022-06-20
2306,22.0,Blue-Collar,Single,Basic.6Y,No,Yes,04:30,1,0,Nonexistent,93.994,4.856,Failed,2022-05-07
6350,56.0,Technician,Married,University.Degree,No,Yes,04:00,3,0,Nonexistent,93.994,4.857,Failed,2022-05-17
13997,31.0,Student,Single,High.School,No,No,02:55,2,0,Nonexistent,93.918,4.963,Failed,2022-07-13
29456,38.0,Admin.,Married,University.Degree,No,Yes,01:02,4,0,Nonexistent,93.075,1.405,Failed,2022-04-11
308,42.0,Admin.,Married,University.Degree,No,Yes,04:21,3,0,Nonexistent,93.994,4.857,Failed,2022-05-09
10137,34.0,Services,Married,High.School,No,No,00:54,1,0,Nonexistent,94.465,4.958,Failed,2022-06-19
34626,35.0,Admin.,Married,High.School,No,Yes,02:50,1,0,Nonexistent,92.893,1.266,Failed,2022-05-09
12945,27.0,Admin.,Single,High.School,No,No,03:36,1,0,Nonexistent,93.918,4.962,Failed,2022-07-17
28965,39.0,Management,Married,University.Degree,No,Yes,02:06,1,0,Nonexistent,93.075,1.405,Failed,2022-04-21
13922,38.0,Admin.,Married,University.Degree,No,Yes,00:59,2,0,Nonexistent,93.918,4.963,Failed,2022-07-20
35325,33.0,Blue-Collar,Married,Basic.6Y,No,No,03:38,4,0,Nonexistent,92.893,1.25,Failed,2022-05-27
15653,28.0,Technician,Married,Basic.9Y,No,Yes,02:33,2,0,Nonexistent,93.918,4.96,Failed,2022-07-23
12376,46.0,Blue-Collar,Married,Basic.9Y,No,No,06:47,1,0,Nonexistent,93.918,4.959,Failed,2022-07-21
28800,45.0,Entrepreneur,Married,University.Degree,No,Yes,09:27,2,0,Nonexistent,93.075,1.41,Failed,2022-04-24
38973,53.0,Admin.,Married,University.Degree,No,No,01:50,1,1,Success,92.713,0.72,Failed,2022-12-07
2138,33.0,Technician,Married,Basic.9Y,No,No,02:34,2,0,Nonexistent,93.994,4.857,Failed,2022-05-07
5841,38.0,Admin.,Married,University.Degree,No,Yes,01:58,4,0,Nonexistent,93.994,4.857,Failed,2022-05-09
39875,31.0,Technician,Married,Professional.Course,No,Yes,03:28,1,0,Nonexistent,94.055,0.723,Successful,2022-06-21
34102,35.0,Services,Single,High.School,No,No,01:05,2,0,Nonexistent,92.893,1.281,Failed,2022-05-10
15180,32.0,Blue-Collar,Married,Basic.4Y,No,Yes,05:34,3,0,Nonexistent,93.918,4.958,Failed,2022-07-12
7525,49.0,Blue-Collar,Married,Basic.4Y,No,Yes,00:35,1,0,Nonexistent,93.994,4.864,Failed,2022-05-14
32250,38.0,Blue-Collar,Single,Basic.9Y,No,No,15:36,1,0,Nonexistent,92.893,1.313,Failed,2022-05-03
10986,34.0,Blue-Collar,Married,High.School,No,No,00:18,6,0,Nonexistent,94.465,4.962,Failed,2022-06-09
8537,33.0,Admin.,Married,University.Degree,No,No,02:22,2,0,Nonexistent,94.465,4.864,Failed,2022-06-19
26521,38.0,Management,Single,University.Degree,No,No,01:09,4,0,Nonexistent,93.2,4.076,Failed,2022-11-06
41137,38.0,Admin.,Married,University.Degree,No,Yes,06:59,3,1,Failure,94.767,1.041,Failed,2022-11-15
9932,36.0,Technician,Married,Professional.Course,No,No,03:03,9,0,Nonexistent,94.465,4.959,Failed,2022-06-08
40535,38.0,Admin.,Married,University.Degree,No,Yes,00:17,1,0,Nonexistent,94.027,0.89,Failed,2022-08-14
6699,33.0,Admin.,Married,High.School,No,Yes,01:07,2,0,Nonexistent,93.994,4.857,Failed,2022-05-20
3922,37.0,Services,Divorced,High.School,No,Yes,01:17,2,0,Nonexistent,93.994,4.858,Failed,2022-05-25
8341,34.0,Admin.,Single,University.Degree,No,No,00:35,32,0,Nonexistent,94.465,4.864,Failed,2022-06-19
21362,44.0,Management,Married,University.Degree,No,Yes,01:36,5,0,Nonexistent,93.444,4.963,Failed,2022-08-04
17176,55.0,Blue-Collar,Married,Basic.9Y,No,No,05:57,1,0,Nonexistent,93.918,4.962,Failed,2022-07-12
34559,28.0,Admin.,Married,High.School,No,Yes,07:10,4,0,Nonexistent,92.893,1.266,Failed,2022-05-12
35928,42.0,Entrepreneur,Married,University.Degree,No,Yes,04:25,1,0,Nonexistent,92.893,1.264,Failed,2022-05-22
39083,50.0,Admin.,Married,University.Degree,No,Yes,06:50,3,0,Nonexistent,92.713,0.708,Successful,2022-12-07
10849,38.0,Admin.,Single,University.Degree,No,Yes,03:10,2,0,Nonexistent,94.465,4.962,Failed,2022-06-18
2273,30.0,Admin.,Single,High.School,No,Yes,01:41,1,0,Nonexistent,93.994,4.856,Failed,2022-05-05
37488,24.0,Student,Single,High.School,No,No,02:16,1,2,Failure,92.201,0.873,Failed,2022-08-19
17315,44.0,Blue-Collar,Married,Basic.9Y,No,No,00:41,3,0,Nonexistent,93.918,4.962,Failed,2022-07-30
34203,36.0,Services,Divorced,High.School,No,No,16:32,5,0,Nonexistent,92.893,1.281,Failed,2022-05-26
18326,38.0,Admin.,Married,University.Degree,No,Yes,16:02,4,0,Nonexistent,93.918,4.963,Successful,2022-07-07
27312,45.0,Blue-Collar,Married,Basic.9Y,No,No,02:06,2,1,Failure,93.2,4.021,Failed,2022-11-15
37339,52.0,Management,Married,High.School,No,No,06:48,1,0,Nonexistent,92.201,0.883,Successful,2022-08-19
1704,34.0,Technician,Single,Professional.Course,No,No,06:24,2,0,Nonexistent,93.994,4.855,Failed,2022-05-29
9291,49.0,Retired,Married,Basic.9Y,No,No,03:37,4,0,Nonexistent,94.465,4.967,Failed,2022-06-13
9836,42.0,Blue-Collar,Married,Basic.6Y,No,No,02:18,1,0,Nonexistent,94.465,4.959,Failed,2022-06-27
2527,49.0,Blue-Collar,Married,Basic.9Y,No,Yes,00:03,1,0,Nonexistent,93.994,4.856,Failed,2022-05-19
20794,38.0,Admin.,Married,University.Degree,No,No,08:10,2,0,Nonexistent,93.444,4.965,Failed,2022-08-28
39112,38.0,Admin.,Married,University.Degree,No,No,14:53,1,0,Nonexistent,92.713,0.706,Successful,2022-12-02
31671,29.0,Services,Married,Basic.9Y,No,Yes,05:02,1,1,Failure,92.893,1.327,Failed,2022-05-22
